id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,total_area,property_age,price_per_sqft,year,month,year_month,city_state
7452500190,2014-10-16,345000.0,3,1.75,710,5050,1.0,0,0,4,6,710,0,1950,0,98126,47.5194,-122.375,900,5050,5760,75,485.9154929577465,2014,October,2014-10,"Seattle, Washington"
8029500450,2014-05-29,300000.0,3,2.5,2080,9827,2.0,0,0,3,8,2080,0,1989,0,98023,47.3058,-122.394,2660,9861,11907,36,144.23076923076923,2014,May,2014-05,"Federal Way, Washington"
1077100020,2014-12-31,365000.0,3,1.5,1520,8519,1.0,0,0,3,7,1520,0,1954,0,98133,47.7712,-122.339,1570,9000,10039,71,240.1315789473684,2014,December,2014-12,"Seattle, Washington"
2332700081,2014-09-01,898000.0,3,2.25,2580,11060,1.0,0,0,3,8,2580,0,1964,0,98005,47.6113,-122.164,2580,13868,13640,61,348.06201550387595,2014,September,2014-09,"Bellevue, Washington"
7140600190,2014-09-05,233500.0,3,1.5,1580,10517,1.0,0,0,4,6,1580,0,1957,0,98002,47.2903,-122.214,1400,10658,12097,68,147.78481012658227,2014,September,2014-09,"Auburn, Washington"
4104900150,2015-04-14,605000.0,5,3.5,3060,8862,2.0,0,0,3,8,3060,0,1989,0,98056,47.5322,-122.185,2680,8398,11922,36,197.71241830065358,2015,April,2015-04,"Renton, Washington"
7853361120,2014-07-29,530000.0,3,2.5,1970,6295,2.0,0,0,3,7,1970,0,2011,0,98065,47.5158,-121.874,2710,6009,8265,14,269.03553299492387,2014,July,2014-07,"Snoqualmie, Washington"
3041700570,2014-06-05,466800.0,3,2.5,1480,14250,2.0,0,0,3,7,1480,0,1996,0,98033,47.6595,-122.186,1660,14250,15730,29,315.4054054054054,2014,June,2014-06,"Kirkland, Washington"
9510400100,2014-05-06,345000.0,4,2.5,2331,3826,2.0,0,0,3,8,2331,0,2007,0,98058,47.4444,-122.182,2441,3826,6157,18,148.00514800514802,2014,May,2014-05,"Renton, Washington"
1438000200,2014-09-11,549995.0,4,3.5,2970,6587,2.0,0,0,3,8,2260,710,2014,0,98059,47.4776,-122.122,2970,5690,9557,11,185.18350168350167,2014,September,2014-09,"Renton, Washington"
7974700112,2014-07-14,650000.0,4,2.5,2530,6500,1.5,0,0,3,8,1720,810,1975,0,98115,47.6737,-122.284,2150,5280,9030,50,256.9169960474308,2014,July,2014-07,"Seattle, Washington"
6154900005,2014-09-24,665000.0,4,2.75,2420,7102,1.0,0,0,5,7,1670,750,1946,0,98177,47.7042,-122.371,1620,7102,9522,79,274.79338842975204,2014,September,2014-09,"Seattle, Washington"
7588700177,2015-04-20,310000.0,1,0.75,520,2885,1.0,0,0,4,6,520,0,1947,0,98117,47.6886,-122.378,980,4241,3405,78,596.1538461538462,2015,April,2015-04,"Seattle, Washington"
8656300345,2014-08-05,334999.0,3,2.5,1650,13816,2.0,0,0,3,7,1650,0,1998,0,98014,47.6553,-121.913,1630,18750,15466,27,203.02969696969697,2014,August,2014-08,"Carnation, Washington"
9828700005,2015-05-12,440000.0,3,1.0,1040,4000,1.0,0,0,3,7,1040,0,1950,0,98122,47.6178,-122.292,1170,4000,5040,75,423.0769230769231,2015,May,2015-05,"Seattle, Washington"
1853081000,2014-07-17,820000.0,5,2.75,2830,6137,2.0,0,0,3,9,2830,0,2010,0,98074,47.5932,-122.058,3170,6285,8967,15,289.75265017667846,2014,July,2014-07,"Sammamish, Washington"
6187700501,2015-04-15,360000.0,4,2.0,1650,7552,1.0,0,0,4,7,860,790,1977,0,98155,47.7765,-122.324,1410,7199,9202,48,218.1818181818182,2015,April,2015-04,"Seattle, Washington"
8691390770,2014-10-13,733000.0,4,3.5,3080,5974,2.0,0,0,3,9,3080,0,2003,0,98075,47.6007,-121.974,2950,5425,9054,22,237.98701298701297,2014,October,2014-10,"Sammamish, Washington"
2011400401,2015-02-26,510000.0,3,2.5,2730,7136,2.0,0,0,3,8,2730,0,2012,0,98198,47.3938,-122.321,2130,8932,9866,13,186.8131868131868,2015,February,2015-02,"Seattle, Washington"
4140900140,2014-05-27,438000.0,3,1.75,1650,12940,1.0,0,0,4,7,1650,0,1961,0,98028,47.7629,-122.268,2830,12600,14590,64,265.45454545454544,2014,May,2014-05,"Kenmore, Washington"
7454001200,2014-06-04,390000.0,3,2.25,1250,7500,1.0,0,0,5,7,1250,0,1942,0,98146,47.5123,-122.373,1280,7392,8750,83,312.0,2014,June,2014-06,"Seattle, Washington"
7100000135,2014-05-20,330000.0,2,1.0,860,8308,1.0,0,0,4,7,860,0,1948,0,98146,47.5075,-122.377,1310,8308,9168,77,383.72093023255815,2014,May,2014-05,"Seattle, Washington"
6744700181,2015-02-17,562000.0,3,1.75,1600,10530,1.0,0,2,3,8,1600,0,1962,0,98155,47.7437,-122.291,2590,8274,12130,63,351.25,2015,February,2015-02,"Seattle, Washington"
9542830160,2014-12-18,299900.0,4,2.5,1580,3632,2.0,0,0,3,7,1580,0,2011,0,98038,47.3672,-122.019,1950,3800,5212,14,189.81012658227849,2014,December,2014-12,"Maple Valley, Washington"
871001484,2015-01-15,719000.0,3,1.75,1800,5816,1.0,0,0,5,7,900,900,1947,0,98199,47.6529,-122.407,1650,5816,7616,78,399.44444444444446,2015,January,2015-01,"Seattle, Washington"
4399210130,2014-06-26,225500.0,2,1.75,1590,11276,1.0,0,0,4,7,1590,0,1972,0,98002,47.3177,-122.21,1750,10687,12866,53,141.8238993710692,2014,June,2014-06,"Auburn, Washington"
3761100240,2014-10-27,901000.0,4,2.75,3030,18400,1.5,0,3,3,9,2360,670,1973,0,98034,47.7019,-122.243,3030,12486,21430,52,297.35973597359737,2014,October,2014-10,"Kirkland, Washington"
7972601270,2014-05-30,369000.0,3,2.0,1550,8509,1.0,0,0,3,7,1150,400,1959,0,98106,47.5299,-122.344,1840,7620,10059,66,238.06451612903226,2014,May,2014-05,"Seattle, Washington"
8024200010,2014-10-28,312000.0,2,1.0,1460,6000,1.0,0,0,2,7,1260,200,1925,0,98115,47.7009,-122.317,1580,6380,7460,100,213.6986301369863,2014,October,2014-10,"Seattle, Washington"
2550820060,2015-04-28,280000.0,3,1.75,1630,10001,1.0,0,0,4,7,1100,530,1977,0,98042,47.3605,-122.12,1630,10001,11631,48,171.77914110429447,2015,April,2015-04,"Kent, Washington"
9274200316,2015-04-09,558000.0,3,2.5,1680,934,3.0,0,0,3,8,1680,0,2008,0,98116,47.5891,-122.387,1740,1280,2614,17,332.14285714285717,2015,April,2015-04,"Seattle, Washington"
1839920160,2014-07-14,432000.0,3,2.0,1870,7080,1.0,0,0,4,7,1210,660,1969,0,98034,47.7244,-122.179,1620,8000,8950,56,231.01604278074868,2014,July,2014-07,"Kirkland, Washington"
2221000070,2015-03-27,280000.0,3,1.75,1590,7280,1.0,0,0,3,7,1140,450,1974,0,98058,47.4288,-122.153,1590,9634,8870,51,176.1006289308176,2015,March,2015-03,"Renton, Washington"
644000185,2014-07-07,875000.0,3,1.5,1820,12686,1.0,0,0,4,7,1820,0,1952,0,98004,47.5886,-122.195,3020,11550,14506,73,480.7692307692308,2014,July,2014-07,"Bellevue, Washington"
7518504130,2014-06-26,663000.0,3,2.0,1480,3876,1.0,0,0,5,7,860,620,1928,0,98117,47.6808,-122.382,1660,3774,5356,97,447.97297297297297,2014,June,2014-06,"Seattle, Washington"
8122600145,2014-05-21,452000.0,4,2.0,1660,6150,1.0,0,0,3,6,850,810,1945,0,98126,47.5371,-122.368,1110,6250,7810,80,272.28915662650604,2014,May,2014-05,"Seattle, Washington"
2817800100,2014-07-01,328950.0,4,1.75,2550,8976,1.0,0,0,5,7,1300,1250,1978,0,98058,47.4286,-122.179,2220,9477,11526,47,129.0,2014,July,2014-07,"Renton, Washington"
8851500050,2015-01-12,262000.0,4,1.5,1840,9009,2.0,0,0,3,7,1840,0,1965,0,98198,47.406,-122.318,1390,8025,10849,60,142.3913043478261,2015,January,2015-01,"Seattle, Washington"
8802400896,2014-10-23,204995.0,2,1.0,970,8185,1.0,0,0,5,6,970,0,1904,0,98031,47.4025,-122.201,1500,12541,9155,121,211.33505154639175,2014,October,2014-10,"Kent, Washington"
293670040,2014-10-08,482500.0,2,2.5,1170,809,2.0,0,0,3,9,1170,0,2007,0,98103,47.6875,-122.339,1170,1121,1979,18,412.3931623931624,2014,October,2014-10,"Seattle, Washington"
7871500440,2014-10-14,750000.0,4,1.75,2100,3400,1.0,0,0,5,7,1100,1000,1915,0,98119,47.6429,-122.371,1890,3771,5500,110,357.14285714285717,2014,October,2014-10,"Seattle, Washington"
9407100720,2014-11-07,290000.0,3,1.75,1390,13200,2.0,0,0,3,7,1390,0,1979,0,98045,47.4429,-121.771,1430,10725,14590,46,208.63309352517985,2014,November,2014-11,"North Bend, Washington"
8029550020,2014-07-01,431000.0,4,2.5,2300,6087,2.0,0,0,3,7,2300,0,2001,0,98056,47.5125,-122.192,1770,5907,8387,24,187.3913043478261,2014,July,2014-07,"Renton, Washington"
4178300080,2014-12-12,836000.0,4,2.5,2450,12987,1.0,0,0,4,9,2030,420,1980,0,98007,47.6197,-122.15,2730,13685,15437,45,341.2244897959184,2014,December,2014-12,"Bellevue, Washington"
273800100,2014-12-19,239900.0,4,1.75,1480,9523,1.0,0,0,3,7,1120,360,1959,0,98030,47.3732,-122.217,1590,8300,11003,66,162.09459459459458,2014,December,2014-12,"Kent, Washington"
7889100020,2015-04-14,270000.0,3,2.5,1720,8550,1.0,0,0,4,7,1720,0,1968,0,98002,47.2837,-122.207,1460,8550,10270,57,156.97674418604652,2015,April,2015-04,"Auburn, Washington"
2122039094,2014-11-26,705000.0,3,3.0,1970,20978,2.0,1,3,4,9,1770,200,1980,0,98070,47.3844,-122.438,2280,75396,22948,45,357.8680203045685,2014,November,2014-11,"Vashon, Washington"
6056110150,2015-03-20,500000.0,2,2.5,1950,2162,2.0,0,0,3,9,1500,450,2012,0,98118,47.5622,-122.292,1800,2457,4112,13,256.4102564102564,2015,March,2015-03,"Seattle, Washington"
8572900275,2014-06-25,286000.0,2,1.0,780,3475,1.0,0,0,4,5,780,0,1930,0,98045,47.4944,-121.789,1210,6769,4255,95,366.6666666666667,2014,June,2014-06,"North Bend, Washington"
7559600430,2014-11-11,640000.0,5,2.5,3220,4759,2.0,0,0,3,8,3220,0,2003,0,98075,47.5957,-122.032,2550,4759,7979,22,198.75776397515529,2014,November,2014-11,"Sammamish, Washington"
4136890260,2014-06-27,327000.0,5,2.75,2400,8050,2.0,0,0,3,8,2400,0,1998,0,98092,47.2635,-122.209,2400,8050,10450,27,136.25,2014,June,2014-06,"Auburn, Washington"
6638900550,2015-04-07,396000.0,1,1.0,630,5150,1.0,0,0,4,5,630,0,1954,0,98117,47.6923,-122.369,1390,5150,5780,71,628.5714285714286,2015,April,2015-04,"Seattle, Washington"
9542830350,2014-09-02,296000.0,4,2.5,1780,3600,2.0,0,0,3,7,1780,0,2006,0,98038,47.3665,-122.017,2020,3802,5380,19,166.2921348314607,2014,September,2014-09,"Maple Valley, Washington"
2768100040,2014-07-01,515000.0,2,1.0,1050,5000,1.0,0,0,5,7,1050,0,1907,0,98107,47.6699,-122.369,1340,5000,6050,118,490.4761904761905,2014,July,2014-07,"Seattle, Washington"
1446403850,2015-01-14,212000.0,2,1.0,790,7153,1.0,0,0,4,6,790,0,1944,0,98168,47.4869,-122.324,810,7128,7943,81,268.3544303797468,2015,January,2015-01,"Seattle, Washington"
9417400215,2014-07-31,363000.0,2,1.0,820,4880,1.0,0,0,4,6,820,0,1925,0,98136,47.5483,-122.394,1320,4880,5700,100,442.6829268292683,2014,July,2014-07,"Seattle, Washington"
7229800066,2014-08-19,439950.0,4,2.25,2780,15075,2.0,0,0,3,7,2780,0,1985,0,98059,47.477,-122.116,1650,25542,17855,40,158.25539568345323,2014,August,2014-08,"Renton, Washington"
1423049019,2014-05-23,90000.0,2,1.0,580,7500,1.0,0,0,3,5,580,0,1943,0,98178,47.4852,-122.251,1700,11250,8080,82,155.17241379310346,2014,May,2014-05,"Seattle, Washington"
2025700080,2014-07-10,265000.0,3,2.5,1530,6000,2.0,0,0,4,7,1530,0,1991,0,98038,47.3487,-122.036,1360,6000,7530,34,173.20261437908496,2014,July,2014-07,"Maple Valley, Washington"
1775801020,2014-11-24,410000.0,3,1.75,1530,26642,1.0,0,0,3,7,1180,350,1988,0,98072,47.7422,-122.097,1550,13566,28172,37,267.9738562091503,2014,November,2014-11,"Woodinville, Washington"
1311600020,2014-08-21,285000.0,4,2.5,2360,7350,1.0,0,0,4,7,1440,920,1965,0,98001,47.3417,-122.277,1450,7305,9710,60,120.76271186440678,2014,August,2014-08,"Auburn, Washington"
2767603577,2015-05-06,475000.0,2,1.5,1170,1250,3.0,0,0,3,8,1170,0,2000,0,98107,47.6719,-122.38,1310,1308,2420,25,405.982905982906,2015,May,2015-05,"Seattle, Washington"
4038200480,2014-12-01,480000.0,3,1.0,1160,8800,1.0,0,0,4,7,1160,0,1959,0,98008,47.6112,-122.128,1750,8400,9960,66,413.7931034482759,2014,December,2014-12,"Bellevue, Washington"
2724069070,2015-02-20,519500.0,4,2.0,1540,17859,1.0,0,0,3,6,1540,0,1964,0,98027,47.5326,-122.032,1390,9688,19399,61,337.3376623376623,2015,February,2015-02,"Issaquah, Washington"
8965500880,2014-09-16,1108000.0,4,2.5,3320,9380,2.0,0,3,3,10,3320,0,1988,0,98006,47.5655,-122.114,2870,11779,12700,37,333.73493975903614,2014,September,2014-09,"Bellevue, Washington"
3582750280,2015-03-26,347000.0,2,1.75,1315,2162,2.0,0,0,4,8,1315,0,1974,0,98028,47.752,-122.253,1640,2128,3477,51,263.8783269961977,2015,March,2015-03,"Kenmore, Washington"
524059052,2014-12-09,975000.0,4,2.25,2420,15482,2.0,0,0,4,8,2420,0,1925,1997,98004,47.5907,-122.196,2870,13905,17902,100,402.89256198347107,2014,December,2014-12,"Bellevue, Washington"
6386550040,2014-12-23,345500.0,4,2.5,2160,9682,2.0,0,0,3,8,2160,0,1999,0,98031,47.4106,-122.204,1770,9600,11842,26,159.9537037037037,2014,December,2014-12,"Kent, Washington"
7195800009,2014-12-10,325000.0,6,3.0,2650,12870,1.0,0,0,4,7,2650,0,1977,0,98022,47.2069,-121.989,1450,8668,15520,48,122.64150943396227,2014,December,2014-12,"Enumclaw, Washington"
3186600515,2015-01-22,781000.0,3,2.5,2070,4463,1.5,0,0,5,8,1780,290,1931,0,98115,47.6853,-122.305,2070,5000,6533,94,377.29468599033817,2015,January,2015-01,"Seattle, Washington"
2174503500,2014-11-03,550000.0,3,1.5,1340,6000,1.0,0,0,4,7,1340,0,1960,0,98040,47.5866,-122.25,1590,9000,7340,65,410.44776119402985,2014,November,2014-11,"Mercer Island, Washington"
5515600163,2014-09-16,420000.0,5,2.25,3070,64033,1.0,0,0,3,9,2730,340,1983,0,98001,47.3238,-122.292,1560,28260,67103,42,136.80781758957656,2014,September,2014-09,"Auburn, Washington"
3793501390,2014-09-15,293000.0,3,2.5,1690,17383,2.0,0,0,3,7,1690,0,2003,0,98038,47.3691,-122.031,2610,7999,19073,22,173.37278106508876,2014,September,2014-09,"Maple Valley, Washington"
2690100170,2014-10-13,300000.0,3,2.5,1960,1477,2.0,0,0,3,7,1670,290,2012,0,98059,47.4873,-122.166,1980,1467,3437,13,153.0612244897959,2014,October,2014-10,"Renton, Washington"
3342101785,2014-05-23,550000.0,3,2.5,2510,5400,2.0,0,0,3,9,2510,0,1992,0,98056,47.5204,-122.206,1840,5400,7910,33,219.12350597609563,2014,May,2014-05,"Renton, Washington"
1217000340,2015-02-19,340000.0,3,1.0,1840,8100,1.0,0,0,4,7,920,920,1953,0,98166,47.455,-122.35,1250,8100,9940,72,184.7826086956522,2015,February,2015-02,"Seattle, Washington"
3649100315,2014-06-25,418800.0,4,2.25,2100,9984,1.0,0,0,4,7,1290,810,1973,0,98028,47.7365,-122.242,1930,10511,12084,52,199.42857142857142,2014,June,2014-06,"Kenmore, Washington"
7135520260,2014-11-18,751000.0,3,2.5,3380,9528,2.0,0,0,3,10,3380,0,1994,0,98059,47.5275,-122.148,3630,14089,12908,31,222.18934911242604,2014,November,2014-11,"Renton, Washington"
5636010560,2014-09-29,314500.0,4,2.5,2390,9600,2.0,0,0,3,7,2390,0,1996,0,98010,47.3289,-122.001,1900,9603,11990,29,131.5899581589958,2014,September,2014-09,"Black Diamond, Washington"
5589300210,2015-03-17,265000.0,2,1.0,940,9458,1.0,0,0,3,6,940,0,1948,0,98155,47.7523,-122.311,1450,9458,10398,77,281.9148936170213,2015,March,2015-03,"Seattle, Washington"
4022900652,2014-11-18,565000.0,5,3.25,2860,20790,1.0,0,0,4,7,1800,1060,1965,0,98155,47.7757,-122.295,1920,9612,23650,60,197.55244755244755,2014,November,2014-11,"Seattle, Washington"
2019200220,2014-09-23,160000.0,3,2.25,1470,8682,1.0,0,0,3,7,1160,310,1985,0,98003,47.2729,-122.299,1670,8359,10152,40,108.84353741496598,2014,September,2014-09,"Federal Way, Washington"
5547500070,2014-07-24,216000.0,3,1.75,1580,9705,1.0,0,0,4,7,1580,0,1977,0,98042,47.3819,-122.09,1580,9942,11285,48,136.70886075949366,2014,July,2014-07,"Kent, Washington"
7548301041,2014-06-23,345000.0,3,1.5,1420,1192,2.0,0,0,3,8,1140,280,2008,0,98144,47.5881,-122.304,1340,1213,2612,17,242.95774647887325,2014,June,2014-06,"Seattle, Washington"
7011201550,2014-07-07,780000.0,4,2.0,2600,4800,1.0,0,2,3,8,1400,1200,1953,0,98119,47.637,-122.371,2050,3505,7400,72,300.0,2014,July,2014-07,"Seattle, Washington"
7657000225,2014-07-19,205000.0,3,1.0,860,7467,1.0,0,0,3,6,860,0,1944,0,98178,47.4947,-122.237,1280,7467,8327,81,238.37209302325581,2014,July,2014-07,"Seattle, Washington"
3992700265,2014-08-04,385100.0,3,1.0,1060,8040,1.0,0,0,4,6,1060,0,1949,0,98125,47.7121,-122.287,1300,7620,9100,76,363.3018867924528,2014,August,2014-08,"Seattle, Washington"
7129304375,2014-07-14,202000.0,1,0.75,590,5650,1.0,0,0,3,6,590,0,1944,0,98118,47.5181,-122.267,980,5650,6240,81,342.3728813559322,2014,July,2014-07,"Seattle, Washington"
5253300173,2014-10-22,294950.0,3,1.0,1160,8950,1.0,0,0,3,7,1160,0,1968,0,98133,47.7499,-122.338,1210,8193,10110,57,254.26724137931035,2014,October,2014-10,"Seattle, Washington"
5149300200,2014-09-02,316500.0,3,1.75,1600,14250,1.0,0,0,3,7,1070,530,1979,0,98023,47.3272,-122.355,2140,14960,15850,46,197.8125,2014,September,2014-09,"Federal Way, Washington"
6430500238,2014-12-16,651500.0,4,1.5,1500,3075,2.0,0,0,5,7,1420,80,1929,0,98103,47.6893,-122.35,1480,3774,4575,96,434.3333333333333,2014,December,2014-12,"Seattle, Washington"
1311200120,2014-05-13,225000.0,3,1.0,1660,7210,1.0,0,0,3,7,1100,560,1963,0,98001,47.3394,-122.281,1660,7245,8870,62,135.5421686746988,2014,May,2014-05,"Auburn, Washington"
1623069023,2014-07-29,820000.0,4,2.5,2920,252648,2.0,0,0,3,10,2920,0,2002,0,98027,47.4784,-122.048,2180,71874,255568,23,280.82191780821915,2014,July,2014-07,"Issaquah, Washington"
1523049209,2014-11-13,205000.0,3,1.0,1130,7014,1.0,0,0,3,7,1130,0,1954,0,98168,47.4743,-122.274,1440,9350,8144,71,181.41592920353983,2014,November,2014-11,"Seattle, Washington"
6306100190,2014-05-21,220000.0,4,2.5,2160,8005,2.0,0,0,3,7,2160,0,1993,0,98001,47.2668,-122.231,1790,8016,10165,32,101.85185185185185,2014,May,2014-05,"Auburn, Washington"
6362900138,2014-11-03,379900.0,2,1.5,1240,1331,2.0,0,0,3,7,1050,190,2007,0,98144,47.5959,-122.298,1250,1431,2571,18,306.3709677419355,2014,November,2014-11,"Seattle, Washington"
7334501240,2014-05-19,280000.0,3,2.5,1270,9675,2.0,0,0,3,8,1270,0,1993,0,98045,47.4639,-121.744,1270,11700,10945,32,220.4724409448819,2014,May,2014-05,"North Bend, Washington"
3296000040,2014-09-23,542000.0,3,2.5,1990,15985,1.0,0,0,3,8,1540,450,1964,0,98007,47.6205,-122.141,2470,10125,17975,61,272.36180904522615,2014,September,2014-09,"Bellevue, Washington"
6190701146,2015-04-15,520500.0,6,2.5,1880,14350,1.0,0,0,5,7,1640,240,1955,0,98133,47.7556,-122.352,1510,9840,16230,70,276.86170212765956,2015,April,2015-04,"Seattle, Washington"
5420300270,2014-08-13,231500.0,4,2.25,2080,7526,1.0,0,0,4,7,1280,800,1985,0,98030,47.3762,-122.183,1200,7500,9606,40,111.29807692307692,2014,August,2014-08,"Kent, Washington"
8691400080,2014-06-20,800000.0,4,2.75,3150,7035,2.0,0,0,3,9,3150,0,2004,0,98075,47.5979,-121.974,3200,7035,10185,21,253.96825396825398,2014,June,2014-06,"Sammamish, Washington"
2222049108,2014-09-18,227000.0,3,1.0,1130,10018,1.0,0,0,4,6,1130,0,1954,0,98032,47.3733,-122.275,1770,7700,11148,71,200.8849557522124,2014,September,2014-09,"Kent, Washington"
2597490140,2015-03-26,825000.0,4,3.25,3040,4155,2.0,0,0,3,8,2350,690,2013,0,98029,47.5429,-122.012,2680,4000,7195,12,271.38157894736844,2015,March,2015-03,"Issaquah, Washington"
2826079145,2014-08-14,655000.0,5,2.5,2560,46786,2.0,0,0,3,8,2560,0,1995,0,98019,47.7125,-121.915,2430,46929,49346,30,255.859375,2014,August,2014-08,"Duvall, Washington"
2162000160,2015-03-03,992000.0,3,2.25,2950,15207,1.0,0,0,4,10,2070,880,1966,0,98040,47.5571,-122.216,2950,22000,18157,59,336.271186440678,2015,March,2015-03,"Mercer Island, Washington"
5014600180,2014-05-13,675000.0,4,2.5,3000,5548,2.0,0,0,3,9,3000,0,2006,0,98059,47.5399,-122.188,2870,5000,8548,19,225.0,2014,May,2014-05,"Renton, Washington"
4078300024,2014-07-25,590000.0,4,2.75,2160,4205,1.0,0,3,3,7,1080,1080,1969,0,98125,47.7081,-122.276,2450,6014,6365,56,273.14814814814815,2014,July,2014-07,"Seattle, Washington"
2205500540,2014-10-08,365000.0,4,1.5,1820,12327,1.0,0,0,4,7,1380,440,1955,0,98006,47.5767,-122.144,1450,9256,14147,70,200.54945054945054,2014,October,2014-10,"Bellevue, Washington"
6300000378,2015-03-03,435000.0,4,2.0,2030,4033,2.0,0,0,4,7,1630,400,1925,0,98133,47.7056,-122.342,1350,1340,6063,100,214.28571428571428,2015,March,2015-03,"Seattle, Washington"
2190601055,2014-06-24,314900.0,4,1.75,2700,27072,1.0,0,0,3,7,1380,1320,1958,0,98003,47.2877,-122.293,2460,34850,29772,67,116.62962962962963,2014,June,2014-06,"Federal Way, Washington"
5561300980,2015-03-20,500000.0,4,2.25,2420,36680,2.0,0,0,4,8,2420,0,1977,0,98027,47.4663,-122.006,2410,36680,39100,48,206.61157024793388,2015,March,2015-03,"Issaquah, Washington"
8691390460,2014-06-16,699850.0,4,3.5,2690,6164,2.0,0,0,3,9,2690,0,2002,0,98075,47.599,-121.973,2910,5000,8854,23,260.1672862453532,2014,June,2014-06,"Sammamish, Washington"
9209900270,2015-02-05,515000.0,2,1.0,1060,4228,1.0,0,0,3,7,860,200,1906,0,98112,47.6231,-122.293,1060,4187,5288,119,485.8490566037736,2015,February,2015-02,"Seattle, Washington"
9294300615,2014-09-18,925000.0,4,1.75,2440,11793,1.0,0,4,3,8,1420,1020,1950,0,98115,47.6807,-122.267,2500,8028,14233,75,379.0983606557377,2014,September,2014-09,"Seattle, Washington"
5078400090,2014-12-09,915000.0,5,2.75,2580,7630,1.0,0,0,4,7,1730,850,1954,0,98004,47.6226,-122.205,2040,7717,10210,71,354.6511627906977,2014,December,2014-12,"Bellevue, Washington"
7199320570,2015-01-26,520000.0,4,2.25,1870,7700,2.0,0,0,3,7,1870,0,1977,0,98052,47.6937,-122.127,1970,7700,9570,48,278.0748663101604,2015,January,2015-01,"Redmond, Washington"
9477000650,2014-11-19,397000.0,3,1.75,1640,11730,1.0,0,0,5,7,1640,0,1967,0,98034,47.7351,-122.189,1640,7770,13370,58,242.0731707317073,2014,November,2014-11,"Kirkland, Washington"
3286800260,2015-05-06,780000.0,5,2.5,3480,74052,1.0,0,0,4,8,1980,1500,1972,0,98027,47.4961,-122.063,2610,65775,77532,53,224.13793103448276,2015,May,2015-05,"Issaquah, Washington"
7518502490,2014-12-29,515000.0,3,2.0,1690,5100,1.5,0,0,5,7,1690,0,1907,0,98117,47.6801,-122.38,1690,5100,6790,118,304.73372781065086,2014,December,2014-12,"Seattle, Washington"
120069003,2014-12-01,495000.0,4,3.0,3620,403693,2.0,0,2,3,9,3620,0,1980,0,98022,47.2527,-121.98,2230,148811,407313,45,136.7403314917127,2014,December,2014-12,"Enumclaw, Washington"
3278606110,2015-01-08,375000.0,3,2.5,1580,2407,2.0,0,0,3,8,1580,0,2013,0,98126,47.5455,-122.368,1580,2212,3987,12,237.34177215189874,2015,January,2015-01,"Seattle, Washington"
9161100730,2014-07-01,620000.0,4,3.0,2130,6325,1.0,0,0,5,7,1440,690,1948,0,98116,47.5683,-122.396,1240,6325,8455,77,291.0798122065728,2014,July,2014-07,"Seattle, Washington"
4385700285,2014-09-03,690000.0,3,1.75,1600,4400,1.0,0,0,3,7,1030,570,1941,0,98112,47.6348,-122.281,2150,4000,6000,84,431.25,2014,September,2014-09,"Seattle, Washington"
5347200175,2015-03-19,299800.0,2,1.0,1310,2814,1.0,0,0,3,6,810,500,1944,0,98126,47.5185,-122.376,1300,1344,4124,81,228.85496183206106,2015,March,2015-03,"Seattle, Washington"
225079036,2015-01-07,937500.0,4,4.0,5545,871200,2.0,0,0,3,11,3605,1940,2003,0,98014,47.676,-121.882,3420,871200,876745,22,169.07123534715961,2015,January,2015-01,"Carnation, Washington"
5104200420,2015-03-16,320000.0,3,1.5,1490,10132,1.0,0,0,4,6,1490,0,1969,0,98059,47.4779,-122.145,1720,9915,11622,56,214.76510067114094,2015,March,2015-03,"Renton, Washington"
1313300300,2015-04-07,499000.0,4,2.75,2250,14149,2.0,0,0,3,9,2250,0,1992,0,98019,47.7353,-121.962,2450,14027,16399,33,221.77777777777777,2015,April,2015-04,"Duvall, Washington"
6933600540,2014-08-20,508000.0,2,1.0,820,5040,1.0,0,0,3,7,820,0,1953,0,98199,47.6498,-122.388,1730,5760,5860,72,619.5121951219512,2014,August,2014-08,"Seattle, Washington"
1775801340,2014-06-06,415000.0,3,1.75,1910,12596,1.0,0,0,3,7,1340,570,1977,0,98072,47.7399,-122.099,1550,13310,14506,48,217.27748691099475,2014,June,2014-06,"Woodinville, Washington"
1136100045,2014-10-15,494950.0,2,1.75,2220,33000,1.0,0,0,4,8,2220,0,1970,0,98072,47.7403,-122.129,2220,33000,35220,55,222.95045045045046,2014,October,2014-10,"Woodinville, Washington"
1447600410,2014-10-09,290000.0,3,1.0,1480,32700,1.0,0,0,4,6,1380,100,1942,0,98168,47.4949,-122.327,1500,22600,34180,83,195.94594594594594,2014,October,2014-10,"Seattle, Washington"
7853361410,2014-05-30,545000.0,4,2.5,2720,4738,2.0,0,0,3,8,2720,0,2012,0,98065,47.515,-121.869,2590,5740,7458,13,200.36764705882354,2014,May,2014-05,"Snoqualmie, Washington"
5152100160,2015-02-19,357000.0,3,1.75,2400,14012,1.0,0,0,3,9,2400,0,1971,0,98003,47.3371,-122.325,2800,13988,16412,54,148.75,2015,February,2015-02,"Federal Way, Washington"
